dataset,model,horizon,mode,well_or_group,fold_or_split,row_type,mae,rmse,naive_mae,stored_naive_mae_inferred,stored_mase,recomputed_mase,delta,denominator_source,suspected_failure_mode,classification,ranking_delta_if_repaired,evidence_path,recompute_error
ganymede,patchtst,90.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,12.01875384648641,12.01875399363554,3.6886441502884644,83.12819133223962,0.14458096169145418,3.258312094308827,3.1137311326173727,raw_train,,valid_stored,,/app/results/patchtst/ganymede_h90_per_well_49_22-Z06.json,
ganymede,patchtst,90.0,per_well,49_22-Z06,test,ganymede_z06,0.13640299582175314,0.15576572087105306,3.07386206720462,68.76251766680464,0.001983682396312289,0.04437511926024659,0.042391436863934304,raw_train,,valid_stored,,/app/results/patchtst/ganymede_h90_per_well_49_22-Z06.json,
ganymede,tcn,90.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,3.471221945503028,6.444387190641144,6.147472314988549,138.66621845541775,0.025032931482292152,0.564658410423357,0.5396254789410648,raw_train,,valid_stored,,/app/results/tcn/ganymede_h90_per_well_49_22-Z06.json,
ganymede,tcn,90.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,2.314958012943763,5.353715924047186,4.610823318559878,103.9470774369712,0.02227054449267656,0.5020704227866197,0.47979987829394316,raw_train,,valid_stored,,/app/results/tcn/ganymede_h90_per_well_49_22-Z06.json,
ganymede,tcn,90.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,1.0397810234774207,1.3632447374326158,3.6886441502884644,83.12819133223962,0.012508163678453116,0.28188705147828,0.2693788877998269,raw_train,,valid_stored,,/app/results/tcn/ganymede_h90_per_well_49_22-Z06.json,
ganymede,tcn,90.0,per_well,49_22-Z06,test,ganymede_z06,0.18045494823447367,0.23027081328762963,3.07386206720462,68.76251766680464,0.0026243214233208473,0.05870626081754539,0.05608193939422454,raw_train,,valid_stored,,/app/results/tcn/ganymede_h90_per_well_49_22-Z06.json,
ganymede,timesfm,90.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,0.0033611873696435327,0.00981984427961188,6.147472314988549,6.105203724822432,0.000550544669947323,0.0005467592528149179,-3.785417132405079e-06,raw_train,,valid_stored,,/app/results/timesfm/ganymede_h90_per_well_49_22-Z06.json,
ganymede,timesfm,90.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,0.0031217065879092032,0.003888946178092909,4.610823318559878,4.576447007412109,0.0006821244915221835,0.0006770388653461183,-5.08562617606526e-06,raw_train,,valid_stored,,/app/results/timesfm/ganymede_h90_per_well_49_22-Z06.json,
ganymede,timesfm,90.0,per_well,49_22-Z06,cv_fold_2,ganymede_z06,0.0031217065879092032,0.003888946178092909,3.6886441502884644,3.6598601118409113,0.0008529578979834242,0.0008463019095146587,-6.65598846876544e-06,raw_train,,valid_stored,,/app/results/timesfm/ganymede_h90_per_well_49_22-Z06.json,
ganymede,timesfm,90.0,per_well,49_22-Z06,test,ganymede_z06,0.003068702449325377,0.0038563926047597242,3.07386206720462,3.0491630221478685,0.0010064081280782896,0.000998321454324743,-8.086673753546691e-06,raw_train,,valid_stored,,/app/results/timesfm/ganymede_h90_per_well_49_22-Z06.json,
ganymede,tirex,90.0,per_well,49_22-Z06,cv_fold_0,ganymede_z06,0.0005128050763439006,0.009094674244754377,6.147472314988549,6.105203724822432,8.399475258441361e-05,8.34172241969431e-05,-5.775283874705011e-07,raw_train,,valid_stored,,/app/results/tirex/ganymede_h90_per_well_49_22-Z06.json,
ganymede,tirex,90.0,per_well,49_22-Z06,cv_fold_1,ganymede_z06,2.895972219954045e-07,5.081103044789205e-07,4.610823318559878,4.576447007412109,6.327992469406218e-08,6.280813685262959e-08,-4.717878414325912e-10,raw_train,,valid_stored,,/app/results/tirex/ganymede_h90_per_well_49_22-Z06.json,
