model,dataset,horizon,mode,well,expected,status,raw_status,summary_status,in_forecasting_summary_csv,file_path,reason,n_train,n_test,n_cv_folds,has_test_predictions,has_test_targets,cv_fold_count,mae,rmse,r2,r2_prod,mase
tcn,inner_mongolia,30,per_well,55-22,True,ok,ok,ok,True,/app/results/tcn/inner_mongolia_h30_per_well_55-22.json,,3243.0,819.0,3.0,True,True,3.0,7.236111580117427,9.76552789116848,-0.5758887279475404,-0.5766660770421717,0.47470203777064424
timesfm,inner_mongolia,30,per_well,55-22,True,ok,ok,ok,True,/app/results/timesfm/inner_mongolia_h30_per_well_55-22.json,,3243.0,819.0,3.0,True,True,3.0,5.961025822370366,9.17001810546063,-0.3895509843253917,-0.38622420826340687,3.003365716867065
tirex,inner_mongolia,30,per_well,55-22,True,ok,ok,ok,True,/app/results/tirex/inner_mongolia_h30_per_well_55-22.json,,3243.0,819.0,3.0,True,True,3.0,4.888949458470938,8.73649422903145,-0.26127122765756616,-0.2552087134853922,2.4632175119866684
chronos,inner_mongolia,30,per_well,56-21,True,ok,ok,ok,True,/app/results/chronos/inner_mongolia_h30_per_well_56-21.json,,931.0,241.0,3.0,True,True,3.0,1.686796023967685,4.728405500232628,-0.25451196772572326,-0.25451196772572326,0.8292719137997748
deeponet,inner_mongolia,30,per_well,56-21,True,ok,ok,ok,True,/app/results/deeponet/inner_mongolia_h30_per_well_56-21.json,,931.0,241.0,3.0,True,True,3.0,17.282608295690633,24.008295006439948,-31.342085342865744,-31.342085342865744,1.7347973639081709
lstm,inner_mongolia,30,per_well,56-21,True,ok,ok,ok,True,/app/results/lstm/inner_mongolia_h30_per_well_56-21.json,,931.0,241.0,3.0,True,True,3.0,2.822774229669637,5.3601564805487865,-0.6121309571143447,-0.6121309571143447,0.2833450373205439
patchtst,inner_mongolia,30,per_well,56-21,True,ok,ok,ok,True,/app/results/patchtst/inner_mongolia_h30_per_well_56-21.json,,931.0,241.0,3.0,True,True,3.0,2.7038931174479415,5.070954521081485,-0.4428620543530848,-0.4428620543530848,0.2714119635291248
tcn,inner_mongolia,30,per_well,56-21,True,ok,ok,ok,True,/app/results/tcn/inner_mongolia_h30_per_well_56-21.json,,931.0,241.0,3.0,True,True,3.0,1.910823276445249,4.643000236643273,-0.20960282524151563,-0.20960282524151563,0.1918050288565616
timesfm,inner_mongolia,30,per_well,56-21,True,ok,ok,ok,True,/app/results/timesfm/inner_mongolia_h30_per_well_56-21.json,,931.0,241.0,3.0,True,True,3.0,2.005230624365774,4.7725497519187705,-0.27804548348733227,-0.27804548348733227,0.9858224787406659
tirex,inner_mongolia,30,per_well,56-21,True,ok,ok,ok,True,/app/results/tirex/inner_mongolia_h30_per_well_56-21.json,,931.0,241.0,3.0,True,True,3.0,1.588887323074321,4.639441425798336,-0.2077492405081418,-0.2077492405081418,0.7811375012129421
chronos,inner_mongolia,30,per_well,56-23,True,ok,ok,ok,True,/app/results/chronos/inner_mongolia_h30_per_well_56-23.json,,2598.0,657.0,3.0,True,True,3.0,3.1145850109903397,6.940897845134127,0.3367627688109648,0.3367627688109648,1.2868799435759248
deeponet,inner_mongolia,30,per_well,56-23,True,ok,ok,ok,True,/app/results/deeponet/inner_mongolia_h30_per_well_56-23.json,,2598.0,657.0,3.0,True,True,3.0,13.977803861326763,16.94344460305921,-2.9522190487203592,-2.9522190487203592,0.782874179085644
lstm,inner_mongolia,30,per_well,56-23,True,ok,ok,ok,True,/app/results/lstm/inner_mongolia_h30_per_well_56-23.json,,2598.0,657.0,3.0,True,True,3.0,8.91243872843316,11.51625917285391,-0.8258304811500183,-0.8258304811500183,0.49917127342713546
patchtst,inner_mongolia,30,per_well,56-23,True,ok,ok,ok,True,/app/results/patchtst/inner_mongolia_h30_per_well_56-23.json,,2598.0,657.0,3.0,True,True,3.0,4.555901989581197,7.608954457493371,0.20294633647633775,0.20294633647633775,0.255168699280166
tcn,inner_mongolia,30,per_well,56-23,True,ok,ok,ok,True,/app/results/tcn/inner_mongolia_h30_per_well_56-23.json,,2598.0,657.0,3.0,True,True,3.0,9.294085245371953,11.645353422065245,-0.8669940747881884,-0.8669940747881884,0.5205466773613693
timesfm,inner_mongolia,30,per_well,56-23,True,ok,ok,ok,True,/app/results/timesfm/inner_mongolia_h30_per_well_56-23.json,,2598.0,657.0,3.0,True,True,3.0,4.55575472993076,7.9930060647728896,0.12045537806551032,0.12045537806551032,1.882340462408792
tirex,inner_mongolia,30,per_well,56-23,True,ok,ok,ok,True,/app/results/tirex/inner_mongolia_h30_per_well_56-23.json,,2598.0,657.0,3.0,True,True,3.0,3.2353877270224736,6.919807764707645,0.3407871690664115,0.3407871690664115,1.3367930433444941
chronos,inner_mongolia,30,per_well,57-14X,True,ok,ok,ok,True,/app/results/chronos/inner_mongolia_h30_per_well_57-14X.json,,18.0,13.0,0.0,True,True,0.0,0.04851680780068422,0.06014350741105856,-1.4147116724109776,-1.4147116724109776,0.23514046869853947
deeponet,inner_mongolia,30,per_well,57-14X,True,ok,ok,ok,True,/app/results/deeponet/inner_mongolia_h30_per_well_57-14X.json,,18.0,13.0,0.0,True,True,0.0,0.06301706276642971,0.07886669503670977,-3.1521693873875707,-3.1521693873875707,1.9192691527625318
lstm,inner_mongolia,30,per_well,57-14X,True,ok,ok,ok,True,/app/results/lstm/inner_mongolia_h30_per_well_57-14X.json,,18.0,13.0,0.0,True,True,0.0,0.04488583214772053,0.052565597107470455,-0.8445523386295044,-0.8445523386295044,1.36705821019461
patchtst,inner_mongolia,30,per_well,57-14X,True,ok,ok,ok,True,/app/results/patchtst/inner_mongolia_h30_per_well_57-14X.json,,18.0,13.0,0.0,True,True,0.0,0.09869560201962789,0.10747175817217161,-6.7103924920667986,-6.7103924920667986,3.0059069108265137
tcn,inner_mongolia,30,per_well,57-14X,True,ok,ok,ok,True,/app/results/tcn/inner_mongolia_h30_per_well_57-14X.json,,18.0,13.0,0.0,True,True,0.0,0.05245476227540236,0.06095210206942599,-1.480076940090202,-1.480076940090202,1.5975801272080672
timesfm,inner_mongolia,30,per_well,57-14X,True,ok,ok,ok,True,/app/results/timesfm/inner_mongolia_h30_per_well_57-14X.json,,18.0,13.0,0.0,True,True,0.0,1.1087897807359695,1.480414464903396,-1462.0339978912084,-1462.0339978912084,5.373835595315687
tirex,inner_mongolia,30,per_well,57-14X,True,ok,ok,ok,True,/app/results/tirex/inner_mongolia_h30_per_well_57-14X.json,,18.0,13.0,0.0,True,True,0.0,0.03724377896541204,0.0439566925581923,-0.2898457979599336,-0.2898457979599336,0.18050486087232406
chronos,inner_mongolia,30,per_well,57-15X,True,ok,ok,ok,True,/app/results/chronos/inner_mongolia_h30_per_well_57-15X.json,,19.0,13.0,0.0,True,True,0.0,0.03693060704912895,0.04571045633520877,-0.2615582152712934,-0.2615582152712934,0.18178946922097333
deeponet,inner_mongolia,30,per_well,57-15X,True,ok,ok,ok,True,/app/results/deeponet/inner_mongolia_h30_per_well_57-15X.json,,19.0,13.0,0.0,True,True,0.0,0.03944703961412112,0.04685598850439785,-0.3255813974196411,-0.3255813974196411,1.0919929642368413
lstm,inner_mongolia,30,per_well,57-15X,True,ok,ok,ok,True,/app/results/lstm/inner_mongolia_h30_per_well_57-15X.json,,19.0,13.0,0.0,True,True,0.0,0.03604843264971024,0.04410935709128436,-0.17472888473850778,-0.17472888473850778,0.997911001948993
patchtst,inner_mongolia,30,per_well,57-15X,True,ok,ok,ok,True,/app/results/patchtst/inner_mongolia_h30_per_well_57-15X.json,,19.0,13.0,0.0,True,True,0.0,0.08923395060193845,0.10014455799639824,-5.055233570168997,-5.055233570168997,2.4702194938221007
tcn,inner_mongolia,30,per_well,57-15X,True,ok,ok,ok,True,/app/results/tcn/inner_mongolia_h30_per_well_57-15X.json,,19.0,13.0,0.0,True,True,0.0,0.037402605284483005,0.04560434761945546,-0.2557080739362385,-0.2557080739362385,1.0353978958705476
timesfm,inner_mongolia,30,per_well,57-15X,True,ok,ok,ok,True,/app/results/timesfm/inner_mongolia_h30_per_well_57-15X.json,,19.0,13.0,0.0,True,True,0.0,1.046991686274608,1.4117772822562766,-1202.3959912162204,-1202.3959912162204,5.153775638549165
tirex,inner_mongolia,30,per_well,57-15X,True,ok,ok,ok,True,/app/results/tirex/inner_mongolia_h30_per_well_57-15X.json,,19.0,13.0,0.0,True,True,0.0,0.03662599919316096,0.04392184892326744,-0.16476257998773503,-0.16476257998773503,0.18029004896006903
chronos,inner_mongolia,30,per_well,57-21X,True,ok,ok,ok,True,/app/results/chronos/inner_mongolia_h30_per_well_57-21X.json,,884.0,229.0,3.0,True,True,3.0,1.6548255834635972,4.917421642783066,-0.071741008086607,-0.07551285433064092,1.1951668138645994
deeponet,inner_mongolia,30,per_well,57-21X,True,ok,ok,ok,True,/app/results/deeponet/inner_mongolia_h30_per_well_57-21X.json,,884.0,229.0,3.0,True,True,3.0,10.702426143396195,13.262701125028391,-6.796127226432145,-6.682714277773633,1.9214958176039247
lstm,inner_mongolia,30,per_well,57-21X,True,ok,ok,ok,True,/app/results/lstm/inner_mongolia_h30_per_well_57-21X.json,,884.0,229.0,3.0,True,True,3.0,3.9749726675049533,6.593006411496072,-0.9265573788594572,-0.9239046873981265,0.7136599919835518
patchtst,inner_mongolia,30,per_well,57-21X,True,ok,ok,ok,True,/app/results/patchtst/inner_mongolia_h30_per_well_57-21X.json,,884.0,229.0,3.0,True,True,3.0,2.347530564969457,4.569649133148903,0.07449096514746278,0.07871759110504162,0.4214717393840187
tcn,inner_mongolia,30,per_well,57-21X,True,ok,ok,ok,True,/app/results/tcn/inner_mongolia_h30_per_well_57-21X.json,,884.0,229.0,3.0,True,True,3.0,2.030907896785757,5.004417131305032,-0.10999738652307411,-0.1120309143508138,0.36462583131400844
timesfm,inner_mongolia,30,per_well,57-21X,True,ok,ok,ok,True,/app/results/timesfm/inner_mongolia_h30_per_well_57-21X.json,,884.0,229.0,3.0,True,True,3.0,2.1850831619095805,5.289888673503809,-0.24024651815632136,-0.23795214178159996,1.5781354281353523
tirex,inner_mongolia,30,per_well,57-21X,True,ok,ok,ok,True,/app/results/tirex/inner_mongolia_h30_per_well_57-21X.json,,884.0,229.0,3.0,True,True,3.0,1.7695598752746897,5.047844221638599,-0.12934553640810287,-0.13336492183975368,1.2780315093075265
chronos,inner_mongolia,30,per_well,57-22X,True,ok,ok,ok,True,/app/results/chronos/inner_mongolia_h30_per_well_57-22X.json,,934.0,242.0,3.0,True,True,3.0,1.8952103779981193,5.226267074145451,-0.08462407529961946,-0.0865437309222512,1.1914756721126103
deeponet,inner_mongolia,30,per_well,57-22X,True,ok,ok,ok,True,/app/results/deeponet/inner_mongolia_h30_per_well_57-22X.json,,934.0,242.0,3.0,True,True,3.0,8.236157366551316,10.526298800016349,-3.399946836810927,-3.3953377997719105,1.0656501741037159
lstm,inner_mongolia,30,per_well,57-22X,True,ok,ok,ok,True,/app/results/lstm/inner_mongolia_h30_per_well_57-22X.json,,934.0,242.0,3.0,True,True,3.0,2.353840951978668,5.444013976736939,-0.17688629266151934,-0.1787033818649948,0.304555985109697
patchtst,inner_mongolia,30,per_well,57-22X,True,ok,ok,ok,True,/app/results/patchtst/inner_mongolia_h30_per_well_57-22X.json,,934.0,242.0,3.0,True,True,3.0,4.55916917128668,7.419841465297844,-1.1861768632254295,-1.186337703897316,0.5898963806691215
tcn,inner_mongolia,30,per_well,57-22X,True,ok,ok,ok,True,/app/results/tcn/inner_mongolia_h30_per_well_57-22X.json,,934.0,242.0,3.0,True,True,3.0,4.470459478371071,6.496959574441169,-0.676163466350113,-0.6737774178801095,0.5784185159935236
timesfm,inner_mongolia,30,per_well,57-22X,True,ok,ok,ok,True,/app/results/timesfm/inner_mongolia_h30_per_well_57-22X.json,,934.0,242.0,3.0,True,True,3.0,3.0615845268139927,6.134196676332856,-0.49420929638787126,-0.4907743222136909,1.9247485789247245
tirex,inner_mongolia,30,per_well,57-22X,True,ok,ok,ok,True,/app/results/tirex/inner_mongolia_h30_per_well_57-22X.json,,934.0,242.0,3.0,True,True,3.0,2.0651486022014836,5.347833872778865,-0.1356692240332691,-0.1283009584252799,1.29831196968196
chronos,inner_mongolia,30,per_well,57-23X,True,ok,ok,ok,True,/app/results/chronos/inner_mongolia_h30_per_well_57-23X.json,,2601.0,658.0,3.0,True,True,3.0,4.710166708339477,8.627480387440409,-0.11668312037478223,-0.11761368215299295,2.2750228286668674
deeponet,inner_mongolia,30,per_well,57-23X,True,ok,ok,ok,True,/app/results/deeponet/inner_mongolia_h30_per_well_57-23X.json,,2601.0,658.0,3.0,True,True,3.0,9.862516602532601,12.610781532363262,-1.385865702669224,-1.3930716690462344,0.6238457619170683
lstm,inner_mongolia,30,per_well,57-23X,True,ok,ok,ok,True,/app/results/lstm/inner_mongolia_h30_per_well_57-23X.json,,2601.0,658.0,3.0,True,True,3.0,4.795660281833545,7.5201591470459235,0.1515699286458979,0.14869524969820747,0.3033457344596628
patchtst,inner_mongolia,30,per_well,57-23X,True,ok,ok,ok,True,/app/results/patchtst/inner_mongolia_h30_per_well_57-23X.json,,2601.0,658.0,3.0,True,True,3.0,6.068487107959078,8.418226569327974,-0.0631712167268661,-0.06529213963061498,0.38385739828072685
tcn,inner_mongolia,30,per_well,57-23X,True,ok,ok,ok,True,/app/results/tcn/inner_mongolia_h30_per_well_57-23X.json,,2601.0,658.0,3.0,True,True,3.0,6.616492529359873,9.157620131352624,-0.25813498517027833,-0.26263272806089866,0.4185210519328458
timesfm,inner_mongolia,30,per_well,57-23X,True,ok,ok,ok,True,/app/results/timesfm/inner_mongolia_h30_per_well_57-23X.json,,2601.0,658.0,3.0,True,True,3.0,4.636417042027914,7.829031618756345,0.08044420820881104,0.08221168434315906,2.239401547116831
tirex,inner_mongolia,30,per_well,57-23X,True,ok,ok,ok,True,/app/results/tirex/inner_mongolia_h30_per_well_57-23X.json,,2601.0,658.0,3.0,True,True,3.0,4.571565735713214,8.116339691796286,0.011714506938686697,0.0113947598165558,2.2080781966983434
chronos,inner_mongolia,30,per_well,58-18X,True,ok,ok,ok,True,/app/results/chronos/inner_mongolia_h30_per_well_58-18X.json,,1034.0,267.0,3.0,True,True,3.0,1.9341792452958435,5.617898676459005,-0.4487887684134908,-0.4487887684134908,1.0772571832141886
deeponet,inner_mongolia,30,per_well,58-18X,True,ok,ok,ok,True,/app/results/deeponet/inner_mongolia_h30_per_well_58-18X.json,,1034.0,267.0,3.0,True,True,3.0,5.469155500592959,6.2914386974282435,-0.8170095462727682,-0.8170095462727682,0.39881413022235007
lstm,inner_mongolia,30,per_well,58-18X,True,ok,ok,ok,True,/app/results/lstm/inner_mongolia_h30_per_well_58-18X.json,,1034.0,267.0,3.0,True,True,3.0,2.2778712083337904,4.799225177184276,-0.05730314743735643,-0.05730314743735643,0.16610374757340168
patchtst,inner_mongolia,30,per_well,58-18X,True,ok,ok,ok,True,/app/results/patchtst/inner_mongolia_h30_per_well_58-18X.json,,1034.0,267.0,3.0,True,True,3.0,1.9874415879243619,4.527454140093976,0.059052505250469234,0.059052505250469234,0.14492544382214873
tcn,inner_mongolia,30,per_well,58-18X,True,ok,ok,ok,True,/app/results/tcn/inner_mongolia_h30_per_well_58-18X.json,,1034.0,267.0,3.0,True,True,3.0,2.1817191029309333,4.290444846589113,0.15498986574669127,0.15498986574669127,0.15909227783531676
timesfm,inner_mongolia,30,per_well,58-18X,True,ok,ok,ok,True,/app/results/timesfm/inner_mongolia_h30_per_well_58-18X.json,,1034.0,267.0,3.0,True,True,3.0,1.4125104606523644,4.605177669860282,0.026468414081026848,0.026468414081026848,0.7867094240638485
tirex,inner_mongolia,30,per_well,58-18X,True,ok,ok,ok,True,/app/results/tirex/inner_mongolia_h30_per_well_58-18X.json,,1034.0,267.0,3.0,True,True,3.0,1.8439610167240232,5.480614502100034,-0.3788460440607264,-0.3788460440607264,1.0270093920530403
chronos,inner_mongolia,30,per_well,58-24X,True,ok,ok,ok,True,/app/results/chronos/inner_mongolia_h30_per_well_58-24X.json,,2069.0,525.0,3.0,True,True,3.0,4.373442888759498,8.288604795324403,-0.4013117485027753,-0.4013117485027753,1.7611004753152284
deeponet,inner_mongolia,30,per_well,58-24X,True,ok,ok,ok,True,/app/results/deeponet/inner_mongolia_h30_per_well_58-24X.json,,2069.0,525.0,3.0,True,True,3.0,9.192202916576749,11.402754192657497,-1.6521099002868116,-1.6521099002868116,0.6086045838714048
lstm,inner_mongolia,30,per_well,58-24X,True,ok,ok,ok,True,/app/results/lstm/inner_mongolia_h30_per_well_58-24X.json,,2069.0,525.0,3.0,True,True,3.0,4.577694416008298,7.681854092157928,-0.20366075279895912,-0.20366075279895912,0.3030835840363188
patchtst,inner_mongolia,30,per_well,58-24X,True,ok,ok,ok,True,/app/results/patchtst/inner_mongolia_h30_per_well_58-24X.json,,2069.0,525.0,3.0,True,True,3.0,5.7041054226330346,8.35256518059348,-0.42302240763611554,-0.42302240763611554,0.3776618878636584
tcn,inner_mongolia,30,per_well,58-24X,True,ok,ok,ok,True,/app/results/tcn/inner_mongolia_h30_per_well_58-24X.json,,2069.0,525.0,3.0,True,True,3.0,4.321512070504446,7.481075505915004,-0.1415634835470092,-0.1415634835470092,0.2861220622775459
timesfm,inner_mongolia,30,per_well,58-24X,True,ok,ok,ok,True,/app/results/timesfm/inner_mongolia_h30_per_well_58-24X.json,,2069.0,525.0,3.0,True,True,3.0,4.585769049392688,7.608069499750362,-0.18064909909208815,-0.18064909909208815,1.846600094705258
tirex,inner_mongolia,30,per_well,58-24X,True,ok,ok,ok,True,/app/results/tirex/inner_mongolia_h30_per_well_58-24X.json,,2069.0,525.0,3.0,True,True,3.0,4.591639091509321,8.215343082963567,-0.37664926508214225,-0.37664926508214225,1.8489638466107174
chronos,inner_mongolia,30,per_well,58-25,True,ok,ok,ok,True,/app/results/chronos/inner_mongolia_h30_per_well_58-25.json,,4066.0,1025.0,3.0,True,True,3.0,6.545620087933779,10.204306649218443,-0.46548519785176445,-0.4606559502102958,3.3759358576746488
deeponet,inner_mongolia,30,per_well,58-25,True,ok,ok,ok,True,/app/results/deeponet/inner_mongolia_h30_per_well_58-25.json,,4066.0,1025.0,3.0,True,True,3.0,11.712110491578171,14.284385588340003,-1.8716900526229368,-1.8711059870174624,0.9968470126522159
lstm,inner_mongolia,30,per_well,58-25,True,ok,ok,ok,True,/app/results/lstm/inner_mongolia_h30_per_well_58-25.json,,4066.0,1025.0,3.0,True,True,3.0,8.44686309496174,10.922844194474848,-0.6791361503160445,-0.6781805622486301,0.7189336412553141
patchtst,inner_mongolia,30,per_well,58-25,True,ok,ok,ok,True,/app/results/patchtst/inner_mongolia_h30_per_well_58-25.json,,4066.0,1025.0,3.0,True,True,3.0,8.187548512222321,11.05268509546021,-0.719293523683542,-0.7137917184528235,0.696862728645087
tcn,inner_mongolia,30,per_well,58-25,True,ok,ok,ok,True,/app/results/tcn/inner_mongolia_h30_per_well_58-25.json,,4066.0,1025.0,3.0,True,True,3.0,8.616153659498789,10.628065967800985,-0.5897283412962293,-0.5910918454518845,0.7333423845514359
timesfm,inner_mongolia,30,per_well,58-25,True,ok,ok,ok,True,/app/results/timesfm/inner_mongolia_h30_per_well_58-25.json,,4066.0,1025.0,3.0,True,True,3.0,7.804170500378284,10.147833393834393,-0.44930933933812733,-0.44538441841984167,4.025039442817766
tirex,inner_mongolia,30,per_well,58-25,True,ok,ok,ok,True,/app/results/tirex/inner_mongolia_h30_per_well_58-25.json,,4066.0,1025.0,3.0,True,True,3.0,6.561928507565074,9.909692233593256,-0.3820850445501014,-0.3781244697828583,3.3843470055683045
chronos,inner_mongolia,30,per_well,59-18X,True,ok,ok,ok,True,/app/results/chronos/inner_mongolia_h30_per_well_59-18X.json,,889.0,230.0,3.0,True,True,3.0,1.7500337843638445,5.335289639664149,-0.6056771732601061,-0.6443858596615306,1.122046655695698
deeponet,inner_mongolia,30,per_well,59-18X,True,ok,ok,ok,True,/app/results/deeponet/inner_mongolia_h30_per_well_59-18X.json,,889.0,230.0,3.0,True,True,3.0,2.933740562770678,4.5417964763702345,-0.16358352615036553,-0.19437796715156352,0.23393746160086185
lstm,inner_mongolia,30,per_well,59-18X,True,ok,ok,ok,True,/app/results/lstm/inner_mongolia_h30_per_well_59-18X.json,,889.0,230.0,3.0,True,True,3.0,1.8284064400023308,4.638940242452776,-0.21389125311227053,-0.21894735780099062,0.14579774598230158
patchtst,inner_mongolia,30,per_well,59-18X,True,ok,ok,ok,True,/app/results/patchtst/inner_mongolia_h30_per_well_59-18X.json,,889.0,230.0,3.0,True,True,3.0,1.5347340156721032,4.531770854106409,-0.15845217624882757,-0.16101293092196522,0.12238020785306013
tcn,inner_mongolia,30,per_well,59-18X,True,ok,ok,ok,True,/app/results/tcn/inner_mongolia_h30_per_well_59-18X.json,,889.0,230.0,3.0,True,True,3.0,2.332046216190725,4.661686020115612,-0.22582440610062804,-0.23931424970976178,0.1859581515402721
timesfm,inner_mongolia,30,per_well,59-18X,True,ok,ok,ok,True,/app/results/timesfm/inner_mongolia_h30_per_well_59-18X.json,,889.0,230.0,3.0,True,True,3.0,1.1210006569652562,4.178094947444408,0.015311555850440639,0.02665659517926333,0.7187375749078896
