model,dataset,horizon,mode,well,file_path,status,raw_status,reason,n_train,n_test,n_cv_folds,has_test_predictions,has_test_targets,cv_fold_count,mae,rmse,r2,r2_prod,mase,mase_denominator_source,mase_naive_mae,mase_scale_n,mase_valid,mase_warning,mase_denominator_sample_size,mase_flat,mase_group_macro,mase_group_weighted,mase_aggregation,raw_train_naive_mae,recomputed_mase,effective_mase,effective_mase_source,recompute_error
deeponet,ganymede,30,per_well,49_22-Z04,/app/results/deeponet/ganymede_h30_per_well_49_22-Z04.json,ok,ok,,6042,1518,3,True,True,3,3.1537774288136027,4.079950548198093,-27.017697861526063,-38.567968131179846,0.8764870708205222,grouped_train,,,True,,6042,0.8764870708205222,0.8764870708205222,0.8764870708205222,group_weighted,1.213500666469967,2.5989086911569945,2.5989086911569945,raw_train_recomputed,
lstm,ganymede,30,per_well,49_22-Z04,/app/results/lstm/ganymede_h30_per_well_49_22-Z04.json,ok,ok,,6042,1518,3,True,True,3,2.055579492864663,2.476792084490112,-9.325277948906987,-6.769219546187939,0.571279644555465,grouped_train,,,True,,6042,0.571279644555465,0.571279644555465,0.571279644555465,group_weighted,1.213500666469967,1.693925310188972,1.693925310188972,raw_train_recomputed,
patchtst,ganymede,30,per_well,49_22-Z04,/app/results/patchtst/ganymede_h30_per_well_49_22-Z04.json,ok,ok,,6042,1518,3,True,True,3,1.0314368230656779,1.1419605295298825,-1.1949510322074666,-1.3534355352933471,0.28665340538166834,grouped_train,,,True,,6042,0.28665340538166834,0.28665340538166834,0.28665340538166834,group_weighted,1.213500666469967,0.8499680730016351,0.8499680730016351,raw_train_recomputed,
tcn,ganymede,30,per_well,49_22-Z04,/app/results/tcn/ganymede_h30_per_well_49_22-Z04.json,ok,ok,,6042,1518,3,True,True,3,3.9639496230377564,4.832069714474917,-38.29968162779245,-55.9357880035482,1.1016473649135945,grouped_train,,,True,,6042,1.1016473649135945,1.1016473649135945,1.1016473649135945,group_weighted,1.213500666469967,3.266540952605122,3.266540952605122,raw_train_recomputed,
timesfm,ganymede,30,per_well,49_22-Z04,/app/results/timesfm/ganymede_h30_per_well_49_22-Z04.json,ok,ok,,6042,1518,3,True,True,3,0.30325181318186323,0.631795717987481,0.3281442995442412,-0.8872682591194183,0.27463106824828837,grouped_train,,,True,,6042,0.27463106824828837,0.27463106824828837,0.27463106824828837,group_weighted,1.213500666469967,0.2498983490993974,0.2498983490993974,raw_train_recomputed,
tirex,ganymede,30,per_well,49_22-Z04,/app/results/tirex/ganymede_h30_per_well_49_22-Z04.json,ok,ok,,6042,1518,3,True,True,3,0.2943307837803609,0.6582095046500964,0.2707927991045853,-1.1086164437061576,0.26655200085969644,grouped_train,,,True,,6042,0.26655200085969644,0.26655200085969644,0.26655200085969644,group_weighted,1.213500666469967,0.24254686619708202,0.24254686619708202,raw_train_recomputed,
chronos,ganymede,30,per_well,49_22-Z05Z,/app/results/chronos/ganymede_h30_per_well_49_22-Z05Z.json,ok,ok,,6042,1518,3,True,True,3,0.013359092436941503,0.0968320750919376,0.0,0.0,0.0051544753708514385,grouped_train,,,True,,6042,0.0051544753708514385,0.0051544753708514385,0.0051544753708514385,group_weighted,2.6521701824230406,0.005037041938514121,0.005037041938514121,raw_train_recomputed,
deeponet,ganymede,30,per_well,49_22-Z05Z,/app/results/deeponet/ganymede_h30_per_well_49_22-Z05Z.json,ok,ok,,6042,1518,3,True,True,3,0.1920236587524414,0.2640257730588167,0.0,0.0,0.0034384401434681836,grouped_train,,,True,,6042,0.0034384401434681836,0.0034384401434681836,0.0034384401434681836,group_weighted,2.6521701824230406,0.07240246497945592,0.07240246497945592,raw_train_recomputed,
lstm,ganymede,30,per_well,49_22-Z05Z,/app/results/lstm/ganymede_h30_per_well_49_22-Z05Z.json,ok,ok,,6042,1518,3,True,True,3,0.03996829986572266,0.05008390202335049,0.0,0.0,0.0007156858046416508,grouped_train,,,True,,6042,0.0007156858046416508,0.0007156858046416508,0.0007156858046416508,group_weighted,2.6521701824230406,0.015070035901394288,0.015070035901394288,raw_train_recomputed,
patchtst,ganymede,30,per_well,49_22-Z05Z,/app/results/patchtst/ganymede_h30_per_well_49_22-Z05Z.json,ok,ok,,6042,1518,3,True,True,3,9.77065486907959,9.770658895131263,0.0,0.0,0.17495662851174057,grouped_train,,,True,,6042,0.17495662851174057,0.17495662851174057,0.17495662851174057,group_weighted,2.6521701824230406,3.684022591699999,3.684022591699999,raw_train_recomputed,
tcn,ganymede,30,per_well,49_22-Z05Z,/app/results/tcn/ganymede_h30_per_well_49_22-Z05Z.json,ok,ok,,6042,1518,3,True,True,3,0.40512530008951825,0.42921756071584954,0.0,0.0,0.007254309724190084,grouped_train,,,True,,6042,0.007254309724190084,0.007254309724190084,0.007254309724190084,group_weighted,2.6521701824230406,0.1527523771945106,0.1527523771945106,raw_train_recomputed,
timesfm,ganymede,30,per_well,49_22-Z05Z,/app/results/timesfm/ganymede_h30_per_well_49_22-Z05Z.json,ok,ok,,6042,1518,3,True,True,3,0.002457621181383729,0.0028750969056372303,0.0,0.0,0.0009482491351954042,grouped_train,,,True,,6042,0.0009482491351954043,0.0009482491351954043,0.0009482491351954042,group_weighted,2.6521701824230406,0.0009266453554418705,0.0009266453554418705,raw_train_recomputed,
tirex,ganymede,30,per_well,49_22-Z05Z,/app/results/tirex/ganymede_h30_per_well_49_22-Z05Z.json,ok,ok,,6042,1518,3,True,True,3,4.242461476430294e-09,5.2332876016479625e-09,0.0,0.0,1.6369123348211876e-09,grouped_train,,,True,,6042,1.6369123348211874e-09,1.6369123348211874e-09,1.6369123348211876e-09,group_weighted,2.6521701824230406,1.5996188723283032e-09,1.5996188723283032e-09,raw_train_recomputed,
chronos,ganymede,30,per_well,49_22-Z06,/app/results/chronos/ganymede_h30_per_well_49_22-Z06.json,ok,ok,,6042,1518,3,True,True,3,0.01275695152183338,0.09493809185568246,-1123505.4632625973,-1123505.4632625973,0.00425999027825235,grouped_train,,,True,,6042,0.00425999027825235,0.00425999027825235,0.00425999027825235,group_weighted,3.1298513151605993,0.004075896979527538,0.004075896979527538,raw_train_recomputed,
deeponet,ganymede,30,per_well,49_22-Z06,/app/results/deeponet/ganymede_h30_per_well_49_22-Z06.json,ok,ok,,6042,1518,3,True,True,3,0.08976690169222584,0.12810275068290367,-2046031.5028603722,-2046031.5028603722,0.0012716239265823485,grouped_train,,,True,,6042,0.0012716239265823485,0.0012716239265823485,0.0012716239265823485,group_weighted,3.1298513151605993,0.028680883739558634,0.028680883739558634,raw_train_recomputed,
lstm,ganymede,30,per_well,49_22-Z06,/app/results/lstm/ganymede_h30_per_well_49_22-Z06.json,ok,ok,,6042,1518,3,True,True,3,0.20984239557305606,0.25160753628581933,-7893013.6427336885,-7893013.6427336885,0.0029725946422540436,grouped_train,,,True,,6042,0.0029725946422540436,0.0029725946422540436,0.0029725946422540436,group_weighted,3.1298513151605993,0.06704548377637184,0.06704548377637184,raw_train_recomputed,
patchtst,ganymede,30,per_well,49_22-Z06,/app/results/patchtst/ganymede_h30_per_well_49_22-Z06.json,ok,ok,,6042,1518,3,True,True,3,0.1413596242051089,0.16636218622394672,-3450680.34505927,-3450680.34505927,0.0020024783857219095,grouped_train,,,True,,6042,0.0020024783857219095,0.0020024783857219095,0.0020024783857219095,group_weighted,3.1298513151605993,0.045164964712662535,0.045164964712662535,raw_train_recomputed,
tcn,ganymede,30,per_well,49_22-Z06,/app/results/tcn/ganymede_h30_per_well_49_22-Z06.json,ok,ok,,6042,1518,3,True,True,3,0.15819952269107249,0.17786528004281826,-3944372.0158540155,-3944372.0158540155,0.0022410297608087886,grouped_train,,,True,,6042,0.0022410297608087886,0.0022410297608087886,0.0022410297608087886,group_weighted,3.1298513151605993,0.050545379559972785,0.050545379559972785,raw_train_recomputed,
timesfm,ganymede,30,per_well,49_22-Z06,/app/results/timesfm/ganymede_h30_per_well_49_22-Z06.json,ok,ok,,6042,1518,3,True,True,3,0.002416525700489762,0.0028517469455202928,-1012.7165758245767,-1012.7165758245767,0.0008069620687681246,grouped_train,,,True,,6042,0.0008069620687681245,0.0008069620687681245,0.0008069620687681246,group_weighted,3.1298513151605993,0.000772089616137489,0.000772089616137489,raw_train_recomputed,
tirex,ganymede,30,per_well,49_22-Z06,/app/results/tirex/ganymede_h30_per_well_49_22-Z06.json,ok,ok,,6042,1518,3,True,True,3,2.4941749148175774e-06,9.071376134745316e-05,-0.025748587421608127,-0.025748587421608127,8.328918449834131e-07,grouped_train,,,True,,6042,8.328918449834131e-07,8.328918449834131e-07,8.328918449834131e-07,group_weighted,3.1298513151605993,7.968988503498914e-07,7.968988503498914e-07,raw_train_recomputed,
chronos,ganymede,30,per_well,49_22-Z07,/app/results/chronos/ganymede_h30_per_well_49_22-Z07.json,ok,ok,,5158,1298,3,True,True,3,0.729364319525955,1.8454784168295992,-0.04064513110370371,-0.4902064899413341,1.0044054603285077,grouped_train,,,True,,5158,1.0044054603285077,1.0044054603285077,1.0044054603285077,group_weighted,0.8230525619445914,0.8861697943114555,0.8861697943114555,raw_train_recomputed,
deeponet,ganymede,30,per_well,49_22-Z07,/app/results/deeponet/ganymede_h30_per_well_49_22-Z07.json,ok,ok,,5158,1298,3,True,True,3,2.450001378753091,3.502552925061462,-2.7484707658363905,-4.3407510773248354,1.1376140602140874,grouped_train,,,True,,5158,1.1376140602140874,1.1376140602140874,1.1376140602140874,group_weighted,0.8230525619445914,2.9767252931751726,2.9767252931751726,raw_train_recomputed,
lstm,ganymede,30,per_well,49_22-Z07,/app/results/lstm/ganymede_h30_per_well_49_22-Z07.json,ok,ok,,5158,1298,3,True,True,3,1.4343916318174137,1.8586719280939983,-0.055577671056592726,-0.05697370020389614,0.6660339469030838,grouped_train,,,True,,5158,0.6660339469030838,0.6660339469030838,0.6660339469030838,group_weighted,0.8230525619445914,1.7427703868978153,1.7427703868978153,raw_train_recomputed,
patchtst,ganymede,30,per_well,49_22-Z07,/app/results/patchtst/ganymede_h30_per_well_49_22-Z07.json,ok,ok,,5158,1298,3,True,True,3,1.6974297694169256,2.894702216616927,-1.5603097068773129,-2.6479292397452334,0.7881709735597897,grouped_train,,,True,,5158,0.7881709735597897,0.7881709735597897,0.7881709735597897,group_weighted,0.8230525619445914,2.0623588916441498,2.0623588916441498,raw_train_recomputed,
tcn,ganymede,30,per_well,49_22-Z07,/app/results/tcn/ganymede_h30_per_well_49_22-Z07.json,ok,ok,,5158,1298,3,True,True,3,1.4100974102202721,1.896551175003034,-0.09904088079241302,-0.5663059184593129,0.654753362201972,grouped_train,,,True,,5158,0.654753362201972,0.654753362201972,0.654753362201972,group_weighted,0.8230525619445914,1.713253169261383,1.713253169261383,raw_train_recomputed,
timesfm,ganymede,30,per_well,49_22-Z07,/app/results/timesfm/ganymede_h30_per_well_49_22-Z07.json,ok,ok,,5158,1298,3,True,True,3,0.7560171841034476,1.6424710349612175,0.17570976536756167,0.2975468842734783,1.0411090417875364,grouped_train,,,True,,5158,1.0411090417875364,1.0411090417875364,1.0411090417875364,group_weighted,0.8230525619445914,0.9185527377707663,0.9185527377707663,raw_train_recomputed,
tirex,ganymede,30,per_well,49_22-Z07,/app/results/tirex/ganymede_h30_per_well_49_22-Z07.json,ok,ok,,5158,1298,3,True,True,3,0.6973518171193404,1.6765019412137945,0.14119841548247658,0.06423812155973152,0.9603211373705636,grouped_train,,,True,,5158,0.9603211373705637,0.9603211373705637,0.9603211373705636,group_weighted,0.8230525619445914,0.8472749486032055,0.8472749486032055,raw_train_recomputed,
chronos,ganymede,30,per_well,49_22-Z08,/app/results/chronos/ganymede_h30_per_well_49_22-Z08.json,ok,ok,,3239,818,3,True,True,3,0.014350873284279456,0.10058694396883913,0.0,0.0,0.030097753089516115,grouped_train,,,True,,3239,0.030097753089516118,0.030097753089516118,0.030097753089516115,group_weighted,0.5037700112712353,0.028486954291038154,0.028486954291038154,raw_train_recomputed,
deeponet,ganymede,30,per_well,49_22-Z08,/app/results/deeponet/ganymede_h30_per_well_49_22-Z08.json,ok,ok,,3239,818,3,True,True,3,0.3817410799965396,0.4678281196034979,0.0,0.0,0.20387269510440467,grouped_train,,,True,,3239,0.20387269510440467,0.20387269510440467,0.20387269510440467,group_weighted,0.5037700112712353,0.7577685679090691,0.7577685679090691,raw_train_recomputed,
lstm,ganymede,30,per_well,49_22-Z08,/app/results/lstm/ganymede_h30_per_well_49_22-Z08.json,ok,ok,,3239,818,3,True,True,3,0.04286359856550346,0.049083723125231724,0.0,0.0,0.022891739504435044,grouped_train,,,True,,3239,0.022891739504435044,0.022891739504435044,0.022891739504435044,group_weighted,0.5037700112712353,0.08508564941636676,0.08508564941636676,raw_train_recomputed,
patchtst,ganymede,30,per_well,49_22-Z08,/app/results/patchtst/ganymede_h30_per_well_49_22-Z08.json,ok,ok,,3239,818,3,True,True,3,0.10756636963885494,0.10777404966918787,0.0,0.0,0.05744691056322457,grouped_train,,,True,,3239,0.05744691056322456,0.05744691056322456,0.05744691056322457,group_weighted,0.5037700112712353,0.21352277275778533,0.21352277275778533,raw_train_recomputed,
tcn,ganymede,30,per_well,49_22-Z08,/app/results/tcn/ganymede_h30_per_well_49_22-Z08.json,ok,ok,,3239,818,3,True,True,3,0.1869854408060523,0.20528813514436947,0.0,0.0,0.09986147092883105,grouped_train,,,True,,3239,0.09986147092883106,0.09986147092883106,0.09986147092883105,group_weighted,0.5037700112712353,0.37117223459611076,0.37117223459611076,raw_train_recomputed,
timesfm,ganymede,30,per_well,49_22-Z08,/app/results/timesfm/ganymede_h30_per_well_49_22-Z08.json,ok,ok,,3239,818,3,True,True,3,0.002457714565874388,0.0028753284991887736,0.0,0.0,0.005154507652800912,grouped_train,,,True,,3239,0.005154507652800912,0.005154507652800912,0.005154507652800912,group_weighted,0.5037700112712353,0.0048786440456677505,0.0048786440456677505,raw_train_recomputed,
tirex,ganymede,30,per_well,49_22-Z08,/app/results/tirex/ganymede_h30_per_well_49_22-Z08.json,ok,ok,,3239,818,3,True,True,3,4.242257711521592e-09,5.2324861596734624e-09,0.0,0.0,8.897188527428587e-09,grouped_train,,,True,,3239,8.897188527428587e-09,8.897188527428587e-09,8.897188527428587e-09,group_weighted,0.5037700112712353,8.421020736856673e-09,8.421020736856673e-09,raw_train_recomputed,
chronos,ganymede,90,multi_well,,/app/results/chronos/ganymede_h90_multi_well.json,ok,ok,,37851,9622,3,True,True,3,1.108774175930614,1.9023707919794033,-0.4983932698684088,-0.5575562304470205,0.6896514609388865,grouped_train,,,True,,37851,,0.7966958937576237,0.6896514609388865,group_weighted,2.529863691487797,0.4382742752747089,0.4382742752747089,raw_train_recomputed,
deeponet,ganymede,90,multi_well,,/app/results/deeponet/ganymede_h90_multi_well.json,ok,ok,,37851,9622,3,True,True,3,0.6560078340809148,1.4393627309978791,0.14221987136623448,-0.625371361598412,0.030439563720317312,grouped_train,,,True,,37851,,0.03291317811095894,0.030439563720317312,group_weighted,2.529863691487797,0.2593056046016142,0.2593056046016142,raw_train_recomputed,
lstm,ganymede,90,multi_well,,/app/results/lstm/ganymede_h90_multi_well.json,ok,ok,,37851,9622,3,True,True,3,0.5579288160226348,1.3994762597276642,0.18910140950679222,-0.8984260810573583,0.02421798117810973,grouped_train,,,True,,37851,,0.026084395640904947,0.02421798117810973,group_weighted,2.529863691487797,0.2205371055760401,0.2205371055760401,raw_train_recomputed,
patchtst,ganymede,90,multi_well,,/app/results/patchtst/ganymede_h90_multi_well.json,ok,ok,,37851,9622,3,True,True,3,1.168851895545872,2.4944900042646423,-1.576315285780951,-2.7388126745477455,0.051777362703116406,grouped_train,,,True,,37851,,0.053165205158366,0.051777362703116406,group_weighted,2.529863691487797,0.46202168894659995,0.46202168894659995,raw_train_recomputed,
tcn,ganymede,90,multi_well,,/app/results/tcn/ganymede_h90_multi_well.json,ok,ok,,37851,9622,3,True,True,3,0.6588732261068978,1.43621427324415,0.14596837854135936,-0.7393089911259665,0.030124481411605553,grouped_train,,,True,,37851,,0.0323583317765111,0.030124481411605553,group_weighted,2.529863691487797,0.26043823164220303,0.26043823164220303,raw_train_recomputed,
timesfm,ganymede,90,multi_well,,/app/results/timesfm/ganymede_h90_multi_well.json,ok,ok,,37851,9622,3,True,True,3,0.4707127110815776,1.4220969070265526,0.16267538460130604,-0.4340819483858813,0.2844525161342123,grouped_train,,,True,,37851,,0.2868219496238919,0.2844525161342123,group_weighted,2.529863691487797,0.18606247943925958,0.18606247943925958,raw_train_recomputed,
tirex,ganymede,90,multi_well,,/app/results/tirex/ganymede_h90_multi_well.json,ok,ok,,37851,9622,3,True,True,3,0.43512111126251496,1.3764971192978486,0.21551239039205616,-0.42686288478861645,0.2513226611030394,grouped_train,,,True,,37851,,0.2519610809948861,0.2513226611030394,group_weighted,2.529863691487797,0.1719938954523763,0.1719938954523763,raw_train_recomputed,
chronos,ganymede,90,per_well,49_22-Z01Z,/app/results/chronos/ganymede_h90_per_well_49_22-Z01Z.json,ok,ok,,5934,1506,3,True,True,3,1.0267524213173662,1.5232443190785527,0.0,0.0,0.2911277983603876,grouped_train,,,True,,5934,0.2911277983603876,0.2911277983603876,0.2911277983603876,group_weighted,3.500621360456024,0.29330576363266314,0.29330576363266314,raw_train_recomputed,
deeponet,ganymede,90,per_well,49_22-Z01Z,/app/results/deeponet/ganymede_h90_per_well_49_22-Z01Z.json,ok,ok,,5934,1506,3,True,True,3,0.22972056645110098,0.2519153794069826,0.0,0.0,0.0031018377893926824,grouped_train,,,True,,5934,0.0031018377893926824,0.0031018377893926824,0.0031018377893926824,group_weighted,3.500621360456024,0.0656227974399309,0.0656227974399309,raw_train_recomputed,
lstm,ganymede,90,per_well,49_22-Z01Z,/app/results/lstm/ganymede_h90_per_well_49_22-Z01Z.json,ok,ok,,5934,1506,3,True,True,3,0.029328894323174783,0.034771389192329125,0.0,0.0,0.00039601797147793887,grouped_train,,,True,,5934,0.0003960179714779388,0.0003960179714779388,0.00039601797147793887,group_weighted,3.500621360456024,0.008378196698015384,0.008378196698015384,raw_train_recomputed,
patchtst,ganymede,90,per_well,49_22-Z01Z,/app/results/patchtst/ganymede_h90_per_well_49_22-Z01Z.json,ok,ok,,5934,1506,3,True,True,3,7.852423434787326,7.852425855224569,0.0,0.0,0.10602857255935204,grouped_train,,,True,,5934,0.10602857255935204,0.10602857255935204,0.10602857255935204,group_weighted,3.500621360456024,2.2431513226453017,2.2431513226453017,raw_train_recomputed,
tcn,ganymede,90,per_well,49_22-Z01Z,/app/results/tcn/ganymede_h90_per_well_49_22-Z01Z.json,ok,ok,,5934,1506,3,True,True,3,0.47165078673546373,0.5735700258965084,0.0,0.0,0.006368538334613003,grouped_train,,,True,,5934,0.006368538334613003,0.006368538334613003,0.006368538334613003,group_weighted,3.500621360456024,0.13473344819961394,0.13473344819961394,raw_train_recomputed,
timesfm,ganymede,90,per_well,49_22-Z01Z,/app/results/timesfm/ganymede_h90_per_well_49_22-Z01Z.json,ok,ok,,5934,1506,3,True,True,3,0.0031217002969545623,0.0038887983621497036,0.0,0.0,0.0008851342502093192,grouped_train,,,True,,5934,0.0008851342502093192,0.0008851342502093192,0.0008851342502093192,group_weighted,3.500621360456024,0.0008917560557157488,0.0008917560557157488,raw_train_recomputed,
tirex,ganymede,90,per_well,49_22-Z01Z,/app/results/tirex/ganymede_h90_per_well_49_22-Z01Z.json,ok,ok,,5934,1506,3,True,True,3,2.909024163662568e-07,5.109245982360684e-07,0.0,0.0,8.248315587682239e-08,grouped_train,,,True,,5934,8.248315587682239e-08,8.248315587682239e-08,8.248315587682239e-08,group_weighted,3.500621360456024,8.31002231924795e-08,8.31002231924795e-08,raw_train_recomputed,
chronos,ganymede,90,per_well,49_22-Z02Z,/app/results/chronos/ganymede_h90_per_well_49_22-Z02Z.json,ok,ok,,5934,1506,3,True,True,3,1.990585315844934,3.195935377137651,-0.2134899583303278,-1.5825009880463616,0.41871499099062914,grouped_train,,,True,,5934,0.41871499099062914,0.41871499099062914,0.41871499099062914,group_weighted,4.85136030749462,0.41031487864749605,0.41031487864749605,raw_train_recomputed,
deeponet,ganymede,90,per_well,49_22-Z02Z,/app/results/deeponet/ganymede_h90_per_well_49_22-Z02Z.json,ok,ok,,5934,1506,3,True,True,3,5.91283131777862,10.358745017365228,-11.748365100563142,-22.046407192459718,0.0684787945443109,grouped_train,,,True,,5934,0.0684787945443109,0.0684787945443109,0.0684787945443109,group_weighted,4.85136030749462,1.2187986344044963,1.2187986344044963,raw_train_recomputed,
lstm,ganymede,90,per_well,49_22-Z02Z,/app/results/lstm/ganymede_h90_per_well_49_22-Z02Z.json,ok,ok,,5934,1506,3,True,True,3,2.4531449838322805,3.7675819900705254,-0.6864195619289926,-2.9183624483001274,0.02841082424085943,grouped_train,,,True,,5934,0.028410824240859427,0.028410824240859427,0.02841082424085943,group_weighted,4.85136030749462,0.5056612637165996,0.5056612637165996,raw_train_recomputed,
patchtst,ganymede,90,per_well,49_22-Z02Z,/app/results/patchtst/ganymede_h90_per_well_49_22-Z02Z.json,ok,ok,,5934,1506,3,True,True,3,3.2580415344702662,3.7131927690527173,-0.6380803435044544,-1.056185433890262,0.037732643612711635,grouped_train,,,True,,5934,0.037732643612711635,0.037732643612711635,0.037732643612711635,group_weighted,4.85136030749462,0.6715727812335611,0.6715727812335611,raw_train_recomputed,
tcn,ganymede,90,per_well,49_22-Z02Z,/app/results/tcn/ganymede_h90_per_well_49_22-Z02Z.json,ok,ok,,5934,1506,3,True,True,3,2.4988335752972675,3.5296461012160387,-0.48013910650538705,-1.6388331914872771,0.028939961552546713,grouped_train,,,True,,5934,0.028939961552546717,0.028939961552546717,0.028939961552546713,group_weighted,4.85136030749462,0.5150789504207607,0.5150789504207607,raw_train_recomputed,
timesfm,ganymede,90,per_well,49_22-Z02Z,/app/results/timesfm/ganymede_h90_per_well_49_22-Z02Z.json,ok,ok,,5934,1506,3,True,True,3,1.8809462869185434,3.093905831861406,-0.137245928742171,-1.7081497085867805,0.39565267628162665,grouped_train,,,True,,5934,0.39565267628162665,0.39565267628162665,0.39565267628162665,group_weighted,4.85136030749462,0.3877152319552034,0.3877152319552034,raw_train_recomputed,
tirex,ganymede,90,per_well,49_22-Z02Z,/app/results/tirex/ganymede_h90_per_well_49_22-Z02Z.json,ok,ok,,5934,1506,3,True,True,3,1.8024932134967173,3.0306189195684423,-0.09119626003901438,-1.7120701493290005,0.37915025477297426,grouped_train,,,True,,5934,0.37915025477297426,0.37915025477297426,0.37915025477297426,group_weighted,4.85136030749462,0.37154387620151347,0.37154387620151347,raw_train_recomputed,
chronos,ganymede,90,per_well,49_22-Z04,/app/results/chronos/ganymede_h90_per_well_49_22-Z04.json,ok,ok,,5934,1506,3,True,True,3,0.6670883211663055,1.1389767921043572,-1.1710883500485267,-1.9170609363485793,0.6007429072211912,grouped_train,,,True,,5934,0.6007429072211912,0.6007429072211912,0.6007429072211912,group_weighted,1.170239683151289,0.5700441804963676,0.5700441804963676,raw_train_recomputed,
deeponet,ganymede,90,per_well,49_22-Z04,/app/results/deeponet/ganymede_h90_per_well_49_22-Z04.json,ok,ok,,5934,1506,3,True,True,3,3.5185918171021973,4.641439790490439,-35.05397782177216,-35.97285088123517,0.986972114204317,grouped_train,,,True,,5934,0.986972114204317,0.986972114204317,0.986972114204317,group_weighted,1.170239683151289,3.006727483063239,3.006727483063239,raw_train_recomputed,
lstm,ganymede,90,per_well,49_22-Z04,/app/results/lstm/ganymede_h90_per_well_49_22-Z04.json,ok,ok,,5934,1506,3,True,True,3,2.0165830020903135,2.302496001022058,-7.872489912305456,-2.8303427508220356,0.5656556067025482,grouped_train,,,True,,5934,0.5656556067025482,0.5656556067025482,0.5656556067025482,group_weighted,1.170239683151289,1.723222200652043,1.723222200652043,raw_train_recomputed,
patchtst,ganymede,90,per_well,49_22-Z04,/app/results/patchtst/ganymede_h90_per_well_49_22-Z04.json,ok,ok,,5934,1506,3,True,True,3,1.130649394239316,1.2674780862965087,-1.688615289236246,-1.3366444487386642,0.31714943962304915,grouped_train,,,True,,5934,0.31714943962304915,0.31714943962304915,0.31714943962304915,group_weighted,1.170239683151289,0.9661690767438669,0.9661690767438669,raw_train_recomputed,
tcn,ganymede,90,per_well,49_22-Z04,/app/results/tcn/ganymede_h90_per_well_49_22-Z04.json,ok,ok,,5934,1506,3,True,True,3,3.852426806712759,4.65157706622247,-35.21163934908297,-40.32158244239845,1.0806135033219288,grouped_train,,,True,,5934,1.0806135033219288,1.0806135033219288,1.0806135033219288,group_weighted,1.170239683151289,3.2919980942183757,3.2919980942183757,raw_train_recomputed,
timesfm,ganymede,90,per_well,49_22-Z04,/app/results/timesfm/ganymede_h90_per_well_49_22-Z04.json,ok,ok,,5934,1506,3,True,True,3,0.35508067735509735,0.6880301085985996,0.20774929501198136,-1.0741450574008735,0.3197660514269326,grouped_train,,,True,,5934,0.3197660514269326,0.3197660514269326,0.3197660514269326,group_weighted,1.170239683151289,0.30342559944550473,0.30342559944550473,raw_train_recomputed,
tirex,ganymede,90,per_well,49_22-Z04,/app/results/tirex/ganymede_h90_per_well_49_22-Z04.json,ok,ok,,5934,1506,3,True,True,3,0.33646838311124294,0.6860184209488565,0.212375345501582,-1.2137713885831976,0.3030048469516981,grouped_train,,,True,,5934,0.3030048469516981,0.3030048469516981,0.3030048469516981,group_weighted,1.170239683151289,0.28752091383978834,0.28752091383978834,raw_train_recomputed,
chronos,ganymede,90,per_well,49_22-Z05Z,/app/results/chronos/ganymede_h90_per_well_49_22-Z05Z.json,ok,ok,,5934,1506,3,True,True,3,1.0267524213173662,1.5232443190785527,0.0,0.0,0.389072828640059,grouped_train,,,True,,5934,0.389072828640059,0.389072828640059,0.389072828640059,group_weighted,2.6242917877896006,0.39124933671426204,0.39124933671426204,raw_train_recomputed,
deeponet,ganymede,90,per_well,49_22-Z05Z,/app/results/deeponet/ganymede_h90_per_well_49_22-Z05Z.json,ok,ok,,5934,1506,3,True,True,3,0.08932153913709852,0.1105423350753563,0.0,0.0,0.0016729770666702106,grouped_train,,,True,,5934,0.0016729770666702106,0.0016729770666702106,0.0016729770666702106,group_weighted,2.6242917877896006,0.03403643586917316,0.03403643586917316,raw_train_recomputed,
lstm,ganymede,90,per_well,49_22-Z05Z,/app/results/lstm/ganymede_h90_per_well_49_22-Z05Z.json,ok,ok,,5934,1506,3,True,True,3,0.029587430645797885,0.037597432769385764,0.0,0.0,0.0005541674875993762,grouped_train,,,True,,5934,0.0005541674875993762,0.0005541674875993762,0.0005541674875993762,group_weighted,2.6242917877896006,0.011274443940823711,0.011274443940823711,raw_train_recomputed,
patchtst,ganymede,90,per_well,49_22-Z05Z,/app/results/patchtst/ganymede_h90_per_well_49_22-Z05Z.json,ok,ok,,5934,1506,3,True,True,3,9.196329508887397,9.19633203393394,0.0,0.0,0.1722456701322232,grouped_train,,,True,,5934,0.1722456701322232,0.1722456701322232,0.1722456701322232,group_weighted,2.6242917877896006,3.5043090679460303,3.5043090679460303,raw_train_recomputed,
tcn,ganymede,90,per_well,49_22-Z05Z,/app/results/tcn/ganymede_h90_per_well_49_22-Z05Z.json,ok,ok,,5934,1506,3,True,True,3,0.21213588236144146,0.2567390700238208,0.0,0.0,0.003973268593858554,grouped_train,,,True,,5934,0.003973268593858554,0.003973268593858554,0.003973268593858554,group_weighted,2.6242917877896006,0.08083547848927278,0.08083547848927278,raw_train_recomputed,
timesfm,ganymede,90,per_well,49_22-Z05Z,/app/results/timesfm/ganymede_h90_per_well_49_22-Z05Z.json,ok,ok,,5934,1506,3,True,True,3,0.0031217065879092032,0.003888946178092909,0.0,0.0,0.0011829251016362786,grouped_train,,,True,,5934,0.0011829251016362786,0.0011829251016362786,0.0011829251016362786,group_weighted,2.6242917877896006,0.0011895424900668409,0.0011895424900668409,raw_train_recomputed,
