dataset,horizon,mode,well,chronos,deeponet,lstm,patchtst,tcn,timesfm,tirex
inner_mongolia,90,per_well,54-16X,-0.9250439431303703,-4.290600330199221,-0.6564038392846179,-1.0747134957319586,-0.7643468248372471,-1.4750947700423533,-1.2262498494127572
inner_mongolia,90,per_well,54-21X,-0.60517428440507,-1.1019155463493373,-0.5198640865332449,-0.2990812668272147,-0.44866131439639,-0.4104947473740812,-0.5595835587680784
inner_mongolia,90,per_well,54-22X,-0.8261212132797142,-1.753749375610846,-1.63816349736998,-0.3985234978987431,-1.563252767262897,-0.5150608161248666,-0.5132451029514096
inner_mongolia,90,per_well,55-15,-0.21765678047570858,-2.820143834036858,-0.22381735387455537,-0.6467636439182154,-0.1531836974769749,-0.3242862979819887,-0.2043511663242108
inner_mongolia,90,per_well,55-16X,-0.779306667107549,-111.62397078473236,-0.440779858236078,-0.7182722650818611,-15.973668764401719,-1.1118717986644526,-0.7940793814514375
inner_mongolia,90,per_well,55-21,-0.517279360498136,-0.534204872640784,-0.1545918977312135,-0.22788344091437707,-0.12592479474241247,-0.49313188929286533,-0.22907315583647625
inner_mongolia,90,per_well,55-22,-0.6639685707941392,-1.2529955074581687,-0.2630483211465844,-0.282272007789824,-0.38021357576408676,-0.7200483708767671,-0.6138822528280978
inner_mongolia,90,per_well,56-21,-0.1839350437514622,-1.3601618491021505,-0.3789590891357748,-0.2572037347510394,-0.16013543658316842,-0.3410615631041085,-0.12421576956727276
inner_mongolia,90,per_well,56-23,0.03285450906989573,-1.9643843620339565,-0.5687449647924634,-0.18642127484894355,-0.4706686899607735,-0.3786244934166725,-0.20545995140676987
inner_mongolia,90,per_well,57-21X,-0.15815521995146709,-0.5503133920634431,-0.29562112357295534,-0.048273035689935906,-0.11880628782947134,-0.22335564551157772,-0.18151088317791975
inner_mongolia,90,per_well,57-22X,-1.0801097133397914,-1.1092758857806206,-0.13724569080519666,-0.6656719648967169,-0.14509352508437057,-1.1998743756486037,-0.8073973035564754
inner_mongolia,90,per_well,57-23X,-0.17134676115863656,-2.2504495988624185,-2.0409030145857443,-0.3499225813367901,-0.5397073249260311,-0.1126141618369092,-0.04779492708154276
